t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
15.458,260.716341080585,67.6012682161169,12.344,137.388803751121,39.8217607502241
15.946,262.817297088995,68.5094594177991,9.418,118.771546344333,33.1723092688667
17.99,393.923598749281,96.7747197498562,12.16,127.893804828325,37.7387609656651
13.274,288.053172734049,70.8846345468098,14.518,130.180873185042,40.5541746370084
17.358,212.086621418756,59.7753242837512,10.88,138.798666058804,38.6397332117608
14.9,267.541098446462,68.4082196892923,13.99,81.7860032988199,30.347200659764
15.912,332.219096381582,82.3558192763164,11.67,206.805419181145,53.0310838362291
17.346,317.052911755483,80.7565823510966,20.072,160.74514999413,52.221029998826
15.94,364.59613524139,88.8592270482779,13.92,271.445424881511,68.2090849763022
15.18,234.774370969808,62.1348741939616,10.784,129.280326928294,36.6400653856587
13.516,183.604855168289,50.2369710336578,12.12,103.479134886297,32.8158269772593
12.62,287.098447742533,70.0396895485066,11.566,144.073594251778,40.3807188503556
17.136,297.024351782586,76.5408703565173,12.242,112.61317235335,34.76463447067
13.988,332.228298247334,80.4336596494668,16.73,183.304085519938,53.3908171039877
19.006,568.773718934673,132.760743786935,13.822,161.848132087926,46.1916264175852
15.732,153.880556863628,46.5081113727256,9.7,175.497512166969,44.7995024333938
14.908,184.654530815374,51.8389061630748,8.412,105.300720145999,29.4721440291999
18.2,366.872803959664,91.5745607919328,13.53,99.2452785102881,33.3790557020576
16.618,211.695640633396,58.9571281266792,10.238,101.39362954185,30.51672590837
11.974,149.984780488622,41.9709560977244,12.828,109.634298043735,34.754859608747
16.582,369.642909410187,90.5105818820374,10.01,179.357101250721,45.8814202501443
14.884,258.676386862557,66.6192773725113,12.344,137.388803751121,39.8217607502241
17.206,293.513681520521,75.9087363041042,9.426,119.11028102131,33.248056204262
17.056,366.873901320626,90.4307802641251,12.16,127.893804828325,37.7387609656651
13.428,283.268516088834,70.0817032177669,14.518,130.180873185042,40.5541746370084
17.654,211.216729636834,59.8973459273668,10.19,152.828832320462,40.7557664640924
14.9,267.541098446462,68.4082196892923,13.99,81.7860032988199,30.347200659764
16.18,313.097243265196,78.7994486530391,11.67,206.791004798745,53.028200959749
16.42,334.964186346475,83.412837269295,14.082,161.123196499364,46.3066392998728
15.024,257.199118366161,66.4638236732323,12.344,137.388803751121,39.8217607502241
16.236,251.133142644207,66.4626285288413,12.344,137.388803751121,39.8217607502241
15.918,259.365311032423,67.7910622064845,12.172,118.30071372242,35.8321427444841
17.43,298.765773321509,77.1831546643017,12.16,127.893804828325,37.7387609656651
15.018,268.566714559829,68.7313429119658,17.688,366.191714377286,90.9263428754572
14.374,285.24507310326,71.4230146206521,14.518,130.180873185042,40.5541746370084
17.984,220.078394276827,61.9996788553655,10.598,150.242548320015,40.6465096640031
14.9,267.541098446462,68.4082196892923,13.99,81.7860032988199,30.347200659764
15.6,323.881353415101,80.3762706830202,11.67,206.651141407248,53.0002282814496
16.976,347.213725461998,86.4187450923997,9.722,205.816003715539,50.8852007431078
15.884,386.963250713467,93.2766501426934,17.204,330.714115133405,83.3468230266809
13.928,305.096677339195,74.947335467839,12.354,122.185109459193,36.7910218918387
14.26,224.655914286428,59.1911828572856,10.784,129.280326928294,36.6400653856587
13.492,180.196643105862,49.5313286211725,12.12,103.479134886297,32.8158269772593
15.066,258.051304347123,66.6762608694247,12.344,137.388803751121,39.8217607502241
16.912,243.77816400247,65.667632800494,9.496,119.634271692271,33.4228543384542
15.846,256.159225969325,67.0778451938649,12.344,137.388803751121,39.8217607502241
15.018,260.872535174577,67.1925070349153,12.172,118.30071372242,35.8321427444841
15.866,393.3035295884,94.52670591768,12.16,127.893804828325,37.7387609656651
13.562,285.892765641239,70.7405531282478,14.518,130.180873185042,40.5541746370084
18.436,212.799635579029,60.9959271158059,11.364,167.530712974059,44.8701425948119
14.9,267.541098446462,68.4082196892923,13.99,81.7860032988199,30.347200659764
17.066,327.475078869162,82.5610157738325,11.67,206.991140649677,53.0682281299354
16.114,337.364547056562,83.5869094113123,15.346,180.782877412652,51.5025754825303
16.376,400.809248686582,96.5378497373163,17.716,161.14078394976,49.944156789952
13.928,207.102927374572,55.3485854749145,10.784,129.280326928294,36.6400653856587
14.51,185.374462727206,51.5848925454413,12.12,103.479134886297,32.8158269772593
11.738,276.671731986783,67.0723463973565,11.606,148.821846847341,41.3703693694682
14.882,255.172738533361,65.9165477066722,12.344,137.388803751121,39.8217607502241
17.254,276.366356395513,72.5272712791025,9.418,117.899177619232,32.9978355238464
15.6,320.461270948937,79.6922541897873,12.16,127.893804828325,37.7387609656651
13.254,286.75917512308,70.605835024616,14.518,130.180873185042,40.5541746370084
18.012,214.386268001239,60.8892536002479,12.444,158.900528793183,44.2241057586365
14.9,267.541098446462,68.4082196892923,13.99,81.7860032988199,30.347200659764
16.606,320.561091808248,80.7182183616496,12.152,223.908494127829,56.9336988255657
17.73,348.912736551385,87.5125473102769,19.508,129.234459024351,45.3548918048703
16.246,414.909051087571,99.2278102175142,17.27,245.612524782194,66.3925049564389
13.334,224.174862268155,58.168972453631,10.784,129.280326928294,36.6400653856587
13.578,181.953431531213,49.9686863062426,12.12,103.479134886297,32.8158269772593
14.488,388.28998867416,92.1459977348321,15.738,135.434779963538,42.8249559927077
15.182,270.93159635554,69.3683192711079,12.242,112.61317235335,34.76463447067
14.034,329.228768161169,79.8797536322338,13.556,135.303253018473,40.6166506036946
18.106,440.104792965981,106.126958593196,13.822,161.848132087926,46.1916264175852
15.732,154.318067649389,46.5956135298777,9.7,175.497512166969,44.7995024333938
15.276,186.663382859651,52.6086765719302,7.654,104.689939270213,28.5919878540426
17.724,375.83386607002,92.8907732140041,13.53,99.2452785102881,33.3790557020576
17.088,191.893767771088,55.4667535542175,10.526,92.4540086262537,29.0168017252507
11.974,150.301967281571,42.0343934563142,12.828,109.634298043735,34.754859608747
19.076,362.522564146563,91.5805128293127,10.01,179.357101250721,45.8814202501443
14.888,258.675194379499,66.6230388758998,12.344,137.388803751121,39.8217607502241
16.71,268.938633063658,70.4977266127317,9.418,119.021690415156,33.2223380830312
16.386,376.080436691303,91.6020873382606,12.16,127.893804828325,37.7387609656651
13.512,287.627632078575,71.037526415715,14.518,130.180873185042,40.5541746370084
17.456,220.434034085387,61.5428068170774,10.682,143.343151279741,39.3506302559482
14.9,267.541098446462,68.4082196892923,13.99,81.7860032988199,30.347200659764
16.442,350.178558305014,86.4777116610028,11.67,206.629082197856,52.9958164395711
16.934,350.787374834519,87.0914749669038,18.104,143.346814270077,46.7733628540154
