t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
18.728,1235.02998700957,265.733997401913,10.532,80.8599701966873,26.7039940393375
22.122,1139.80500173063,250.083000346126,11.454,125.870935295689,36.6281870591377
25.42,850.184956492331,195.456991298466,11.974,96.4649918508855,31.2669983701771
21.934,1370.8798924009,296.10997848018,8.12,101.502263160222,28.4204526320443
21.88,1121.461342846,246.1722685692,11.436,125.86789927632,36.6095798552639
24.582,817.925842167036,188.167168433407,11.974,96.4649918508855,31.2669983701771
18.174,1105.02540970834,239.179081941668,10.456,88.5816848416314,28.1723369683263
26.316,1268.49424959796,280.014849919593,10.354,103.779297449392,31.1098594898785
24.602,832.301294738202,191.06225894764,11.974,96.4649918508855,31.2669983701771
17.73,1087.66163754063,235.262327508127,8.12,101.502263160222,28.4204526320443
21.898,1114.93435248637,244.884870497273,10.972,106.990200583157,32.3700401166314
24.428,826.858822354626,189.799764470925,11.888,95.7886997880849,31.045739957617
