t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
12.166,100.441283379746,32.2542566759492,10.708,100.044606594845,30.7169213189689
11.59,190.463835539204,49.6827671078408,15.616,204.072289501951,56.4304579003902
15.958,180.641679647781,52.0863359295562,12.744,171.381621021089,47.0203242042178
14.842,166.320906042159,48.1061812084318,12.042,150.874601104018,42.2169202208037
13.426,111.18748204075,35.66349640815,11.808,167.239877700689,45.2559755401378
13.25,279.319055530695,69.113811106139,19.39,402.632953812403,99.9165907624806
15.432,179.838804808887,51.3997609617774,17.91,288.034405637646,75.5168811275292
12.346,96.3127524787993,31.6085504957599,10.376,123.964304932305,35.1688609864609
13.796,166.970233221718,47.1900466443437,10.526,100.499068380733,30.6258136761466
11.646,185.556026463095,48.7572052926189,14.728,152.820873275284,45.2921746550567
13.718,209.589614116269,55.6359228232538,12.23,132.410299682313,38.7120599364627
13.866,214.887852511576,56.8435705023152,12.73,110.812188229646,34.8924376459293
14.132,203.744812436773,54.8809624873546,13.83,220.888924551982,58.0077849103963
12.116,170.289654525357,46.1739309050714,13.006,268.284663711606,66.6629327423211
15.65,252.435944848969,66.1371889697939,9.318,150.288812837488,39.3757625674976
13.304,157.875994091251,44.8791988182503,9.864,136.577131105043,37.1794262210087
10.982,93.1546912725026,29.6129382545005,8.938,140.713851736398,37.0807703472796
14.446,252.152781422929,64.8765562845858,11.528,167.864387283746,45.1008774567492
17.302,262.413045703568,69.7846091407136,12.332,181.421669267856,48.6163338535713
12.946,87.8568296995496,30.5173659399099,10.652,125.897015440568,35.8314030881136
9.962,110.230501429484,32.0081002858969,11.222,83.4100780309153,27.9040156061831
16.36,208.132501752016,57.9865003504032,12.514,168.974191977859,46.3088383955719
10.884,90.7437414329572,29.0327482865914,13.61,100.848289564984,33.7796579129969
15.912,143.085526334085,44.5291052668171,10.948,278.710974576004,66.6901949152009
14.974,135.603481764446,42.0946963528891,12.51,95.1262394657014,31.5352478931403
14.582,178.273412830708,50.2366825661416,10.256,228.423608179226,55.9407216358452
13.43,99.6901672062611,33.3680334412522,13.734,101.141551042751,33.9623102085501
18.98,164.630707917435,51.906141583487,13.804,95.3444637169289,32.8728927433858
15.544,169.946849722753,49.5333699445506,12.756,109.139598201552,34.5839196403104
14.366,149.983322748919,44.3626645497837,11.35,204.582021727304,52.2664043454607
12.914,196.495535984364,52.2131071968728,13.542,278.505388609316,69.2430777218631
16.382,205.316068512976,57.4452137025952,15.292,354.915256884194,86.2750513768388
12.698,152.797388556361,43.2574777112723,17.844,333.402514388299,84.5245028776597
11.326,201.892196672067,51.7044393344134,10.014,191.728878570193,48.3597757140386
13.074,123.984217531793,37.8708435063585,10.31,97.5369012536295,29.8173802507259
17.508,211.966636243202,59.9013272486405,14.434,96.2194864279046,33.6778972855809
16.02,156.876529651447,47.3953059302893,10.982,145.214579645075,40.024915929015
13.318,181.213190641583,49.5606381283166,14.41,211.001549085905,56.6103098171809
16.416,137.686783662188,43.9533567324375,12.306,161.32005832134,44.5700116642681
16.898,182.598623477652,53.4177246955305,11.31,103.590187685026,32.0280375370052
16.212,162.030269380032,48.6180538760064,12.288,235.486307699322,59.3852615398644
14.21,283.128956898215,70.835791379643,18.082,699.735479160994,158.029095832199
12.09,134.9745758892,39.0849151778399,15.774,268.436023368718,69.4612046737437
14.396,90.631683522807,32.5223367045614,11.196,96.1928434495981,30.4345686899196
14.348,242.79769382994,62.907538765988,17.496,151.846388914587,47.8652777829175
15.524,134.772700705741,42.4785401411481,15.962,91.9956592138306,34.3611318427661
12.934,107.799929362085,34.493985872417,12.436,180.179234925658,48.4718469851316
13.836,89.0551875164116,31.6470375032823,11.064,94.3254815773478,29.9290963154696
13.164,248.970618056857,62.9581236113715,12.538,78.0497135468588,28.1479427093718
17.206,206.858475926849,58.5776951853699,14.974,176.976724579804,50.3693449159609
15.984,181.892501659804,52.3625003319608,11.748,141.596628123326,40.0673256246652
15.702,147.346795986448,45.1713591972895,8.954,60.8943535379284,21.1328707075857
15.12,237.755535952622,62.6711071905245,15.442,254.932657990909,66.4285315981819
15.748,174.797230463401,50.7074460926802,10.354,252.378205628649,60.8296411257298
16.256,129.888427348467,42.2336854696933,14.49,126.102765606211,39.7105531212423
14.586,152.323047124515,45.050609424903,13.336,154.270465774137,44.1900931548274
14.322,88.9229593402655,32.1065918680531,10.5,108.948804828641,32.2897609657282
13.744,194.739506847505,52.691901369501,14.256,151.615988682257,44.5791977364514
14.562,304.143152240446,75.3906304480893,16.066,163.773325050438,48.8206650100877
18.414,142.992184328023,47.0124368656046,9.312,93.1615059945916,27.9443011989183
15.434,219.618637396923,59.3577274793846,18.44,115.465240722759,41.5330481445518
13.282,217.842997941202,56.8505995882405,11.484,168.878987427165,45.2597974854331
14.57,123.530510417653,39.2761020835306,10.806,101.037356826945,31.013471365389
16.388,397.975728677224,95.9831457354448,12.246,478.267018437029,107.899403687406
12.948,90.632225122728,31.0744450245456,14.824,187.715871538207,52.3671743076414
15.314,140.458139298296,43.4056278596592,12.124,127.853657310823,37.6947314621646
14.042,149.014725460388,43.8449450920776,12.734,118.936274833436,36.5212549666873
12.878,223.782514274026,57.6345028548052,13.126,165.646290033795,46.2552580067591
12.754,252.770537338154,63.3081074676308,13.084,237.347072504331,60.5534145008662
17.354,328.088502486823,82.9717004973646,14.366,182.119659781676,50.7899319563352
12.034,135.43854691337,39.121709382674,10.598,165.961595948297,43.7903191896593
16.288,301.327438452522,76.5534876905044,11.47,234.236025885473,58.3172051770946
10.848,68.6851092367141,24.5850218473428,11.536,81.920981869814,27.9201963739628
17.364,167.455175532733,50.8550351065466,9.348,125.209613606004,34.3899227212008
15.118,199.975190410564,55.1130380821128,11.352,247.498606055541,60.8517212111082
17.018,108.690701454756,38.7561402909512,11.152,108.019193606229,32.7558387212459
10.72,103.725820376238,31.4651640752475,11.434,97.1553182272258,30.8650636454452
12.672,118.733184041354,36.4186368082708,13.518,110.19831689291,35.5576633785819
11.988,148.260222925121,41.6400445850243,16.946,306.152393891327,78.1764787782655
12.088,179.533235398191,47.9946470796381,10.742,214.57481072251,53.656962144502
13.176,131.165113961398,39.4090227922796,11.898,97.972521610192,31.4925043220384
14.862,191.810645797198,53.2241291594396,14.182,164.615293594038,47.1050587188077
