t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
5.572,133.406767524499,32.2533535048998,1.808,12.8979127092366,4.38758254184731
3.582,62.0555943751691,15.9931188750338,2.362,17.1524431887273,5.79248863774545
5.47,169.945754389291,39.4591508778581,2.254,12.1337612551544,4.68075225103089
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
5.572,133.406767524499,32.2533535048998,1.808,12.8979127092366,4.38758254184731
3.582,62.0555943751691,15.9931188750338,2.362,17.1524431887273,5.79248863774545
5.47,169.945754389291,39.4591508778581,2.254,12.1337612551544,4.68075225103089
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
5.572,133.406767524499,32.2533535048998,1.808,12.8979127092366,4.38758254184731
3.582,62.0555943751691,15.9931188750338,2.362,17.1524431887273,5.79248863774545
5.47,169.945754389291,39.4591508778581,2.254,12.1337612551544,4.68075225103089
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
5.572,133.406767524499,32.2533535048998,1.808,12.8979127092366,4.38758254184731
3.582,62.0555943751691,15.9931188750338,2.362,17.1524431887273,5.79248863774545
5.47,169.945754389291,39.4591508778581,2.254,12.1337612551544,4.68075225103089
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
5.572,133.406767524499,32.2533535048998,1.808,12.8979127092366,4.38758254184731
3.582,62.0555943751691,15.9931188750338,2.362,17.1524431887273,5.79248863774545
5.47,169.945754389291,39.4591508778581,2.254,12.1337612551544,4.68075225103089
4.892,84.8892849726093,21.8698569945219,2.952,13.603905776651,5.6727811553302
5.544,145.769118611076,34.6978237222152,1.86,2.80098629980369,2.42019725996074
5.74,128.196679096984,31.3793358193968,3.026,20.4434534494382,7.11469068988764
4.9,121.414885700853,29.1829771401706,2.062,16.9703950796841,5.45607901593681
4.784,117.425270613485,28.2690541226969,3.066,11.536573739374,5.37331474787481
3.148,74.4854385956737,18.0450877191347,3.112,14.5015683262735,6.0123136652547
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
5.572,133.406767524499,32.2533535048998,1.808,12.8979127092366,4.38758254184731
3.582,62.0555943751691,15.9931188750338,2.362,17.1524431887273,5.79248863774545
5.47,169.945754389291,39.4591508778581,2.254,12.1337612551544,4.68075225103089
4.892,84.8892849726093,21.8698569945219,2.952,13.603905776651,5.6727811553302
3.682,109.810304819014,25.6440609638028,3.026,25.5981748546686,8.14563497093372
4.438,136.956468321504,31.8292936643007,2.908,25.310294945759,7.9700589891518
3.764,70.2321938693869,17.8104387738774,2.288,15.5321517443409,5.39443034886817
4.36,112.947295053344,26.9494590106689,3.67,21.8524691023798,8.04049382047596
