t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
10.806,359.776990907488,82.7613981814977,7.622,38.7719835385759,15.3763967077152
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.862,728.428094352954,156.547618870591,7.426,25.1582522868762,12.4576504573752
11.316,653.645250417799,142.04505008356,4.926,36.7547800490818,12.2769560098164
8.318,577.245113672552,123.76702273451,5.348,42.7622053923099,13.900441078462
10.54,335.104047328486,77.5608094656972,8.878,51.2343319542547,19.1248663908509
10.404,554.795712164274,121.363142432855,6.444,35.1481002481927,13.4736200496385
7.17,362.444733572334,79.6589467144669,5.772,46.6113888687675,15.0942777737535
7.104,450.99794722579,97.303589445158,4.422,25.3694139942732,9.49588279885465
11.512,392.434473574495,89.9988947148989,7.098,52.907188484034,17.6794376968068
6.978,265.77620334569,60.133240669138,6.264,34.3762149519919,13.1392429903984
10.16,608.51606320915,131.86321264183,4.386,28.6846167608527,10.1229233521705
10.094,531.945226278857,116.483045255772,6.884,33.5676242679792,13.5975248535958
9.212,384.407639933093,86.0935279866185,8.278,38.3622137030124,15.9504427406025
7.918,300.963305568096,68.1106611136191,7.152,22.0399474984437,11.5599894996887
10.442,394.487653825565,89.339530765113,7.338,43.0958986514102,15.957179730282
8.08,289.514943989596,65.9829887979191,5.79,34.9454668745154,12.7790933749031
9.436,362.235905110263,81.8831810220525,5.56,37.1929318290774,12.9985863658155
8.29,336.473269327223,75.5846538654445,7.17,32.7733951639672,13.7246790327934
8.552,490.771674488548,106.70633489771,8.45,64.3287274207711,21.3157454841542
9.326,545.622241703012,118.450448340602,6.328,32.0260702991118,12.7332140598224
7.136,230.513277131841,53.2386554263682,6.18,35.8570864608387,13.3514172921677
8.85,395.044879077668,87.8589758155337,5.448,47.9278786060554,15.0335757212111
9.232,312.721807153139,71.7763614306278,5.616,30.0521470700008,11.6264294140002
11.91,276.23872710914,67.1577454218281,5.892,39.2781985261926,13.7476397052385
9.482,449.403592917088,99.3627185834177,4.418,10.2042577370968,6.45885154741936
8.47,504.504128220718,109.370825644144,5.01,32.0948290464016,11.4289658092803
12.534,647.916604984421,142.117320996884,5.406,50.6287907721137,15.5317581544227
8.6,517.189232651364,112.037846530273,6.928,39.4116922626979,14.8103384525396
8.11,239.623962308864,56.0347924617727,5.294,31.7530087802961,11.6446017560592
9.568,542.557561027297,118.079512205459,4.97,29.9554094454461,10.9610818890892
11.758,749.629224126001,161.6838448252,6.902,16.7742302930643,10.2568460586129
9.732,644.432870653297,138.618574130659,6.58,36.5256452515976,13.8851290503195
13.574,515.147816607413,116.603563321483,7.298,31.9548317125362,13.6889663425072
9.462,370.307492499899,83.5234984999798,6.5,16.349356001166,9.76987120023321
9.01,442.057748951492,97.4215497902985,5.72,60.3818514495024,17.7963702899005
9.074,390.402242598629,87.1544485197258,4.506,25.3490492867699,9.57580985735398
9.97,335.714330431759,77.1128660863518,5.452,29.1236736211233,11.2767347242247
10.89,493.05611115772,109.501222231544,4.45,30.3179269114927,10.5135853822985
9.174,729.13627792778,155.001255585556,6.78,50.2641053213506,16.8328210642701
10.854,414.202041545018,93.6944083090035,6.536,41.0592392197281,14.7478478439456
10.926,272.066145561734,65.3392291123469,6.228,44.1773972669708,15.0634794533942
11.034,590.623945157587,129.158789031517,5.57,55.4925549917462,16.6685109983492
7.26,338.53023077171,74.9660461543421,5.688,14.5529967124164,8.59859934248329
10.806,359.776990907488,82.7613981814977,8.238,31.6792168100712,14.5738433620142
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.862,728.428094352954,156.547618870591,7.426,25.1582522868762,12.4576504573752
11.316,653.645250417799,142.04505008356,4.926,36.7547800490818,12.2769560098164
8.318,577.245113672552,123.76702273451,5.348,42.7622053923099,13.900441078462
10.54,335.104047328486,77.5608094656972,8.256,56.1349793346758,19.4829958669352
10.404,554.795712164274,121.363142432855,6.444,35.1481002481927,13.4736200496385
7.17,362.444733572334,79.6589467144669,5.772,46.6113888687675,15.0942777737535
7.104,450.99794722579,97.303589445158,4.422,25.3694139942732,9.49588279885465
11.512,392.434473574495,89.9988947148989,7.098,52.907188484034,17.6794376968068
6.978,265.77620334569,60.133240669138,6.264,34.3762149519919,13.1392429903984
10.16,608.51606320915,131.86321264183,4.386,28.6846167608527,10.1229233521705
10.094,531.945226278857,116.483045255772,6.884,33.5676242679792,13.5975248535958
9.212,384.407639933093,86.0935279866185,8.278,38.3622137030124,15.9504427406025
7.918,300.963305568096,68.1106611136191,7.152,22.0399474984437,11.5599894996887
10.442,394.487653825565,89.339530765113,7.338,43.0958986514102,15.957179730282
8.08,289.514943989596,65.9829887979191,5.79,34.9454668745154,12.7790933749031
9.436,362.235905110263,81.8831810220525,5.56,37.1929318290774,12.9985863658155
8.29,336.473269327223,75.5846538654445,7.17,32.7733951639672,13.7246790327934
8.552,490.771674488548,106.70633489771,8.45,64.3287274207711,21.3157454841542
9.326,545.622241703012,118.450448340602,6.328,32.0260702991118,12.7332140598224
7.136,230.513277131841,53.2386554263682,6.18,35.8570864608387,13.3514172921677
8.85,395.044879077668,87.8589758155337,5.448,47.9278786060554,15.0335757212111
9.232,312.721807153139,71.7763614306278,5.616,30.0521470700008,11.6264294140002
10.806,359.776990907488,82.7613981814977,7.72,33.4151077978058,14.4030215595612
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.806,359.776990907488,82.7613981814977,7.622,38.7719835385759,15.3763967077152
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.806,359.776990907488,82.7613981814977,8.012,31.895443845949,14.3910887691898
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.806,359.776990907488,82.7613981814977,7.71,33.375642290429,14.3851284580858
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.806,359.776990907488,82.7613981814977,7.244,34.8613803855861,14.2162760771172
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.862,728.428094352954,156.547618870591,7.426,25.1582522868762,12.4576504573752
10.806,359.776990907488,82.7613981814977,7.622,38.7719835385759,15.3763967077152
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.806,359.776990907488,82.7613981814977,7.77,30.5250977467713,13.8750195493543
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
8.846,271.960572554424,63.2381145108849,6.662,64.4204499543511,19.5460899908702
10.806,359.776990907488,82.7613981814977,7.344,33.3919411586367,14.0223882317273
9.894,632.762978119403,136.446595623881,5.024,20.9345213074117,9.21090426148234
