t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
9.266,232.491126668171,55.7642253336342,5.422,29.0230037093511,11.2266007418702
10.024,295.270740460718,69.0781480921436,4.882,43.0698926362544,13.4959785272509
9.158,220.434064494277,53.2448128988553,5.416,44.8930707567589,14.3946141513518
10.222,257.404008389175,61.702801677835,5.918,18.2439977448815,9.56679954897629
10.436,251.612384602957,60.7584769205913,8.484,40.0435971663719,16.4927194332744
10.906,248.228481291868,60.5516962583736,5.3,17.3468793523239,8.76937587046478
6.864,161.0831831617,39.08063663234,7.04,57.1987128390831,18.4797425678166
9.482,207.090277886153,50.9000555772305,5.742,52.4597028976066,16.2339405795213
8.382,227.649835491317,53.9119670982634,6.458,37.615543382742,13.9811086765484
9.912,282.801337697014,66.4722675394027,5.052,26.0246126293365,10.2569225258673
6.34,178.112415840357,41.9624831680714,5.364,58.460349433089,17.0560698866178
8.526,213.583643913486,51.2427287826972,5.224,32.6560783464795,11.7552156692959
9.546,228.157078834159,55.1774157668318,5.74,40.8937231924044,13.9187446384809
8.492,182.049866313573,44.9019732627147,8.892,37.2861704298205,16.3492340859641
10.718,225.110389694112,55.7400779388225,6.768,31.7228053078407,13.1125610615681
10.928,158.079556238182,42.5439112476364,5.698,19.6846501660488,9.63493003320975
10.036,253.212641027705,60.6785282055411,6.266,26.8899199928958,11.6439839985792
7.286,207.076197740889,48.7012395481778,6.668,38.5397350390338,14.3759470078068
9.266,232.491126668171,55.7642253336342,5.422,29.0230037093511,11.2266007418702
10.024,295.270740460718,69.0781480921436,4.882,43.0698926362544,13.4959785272509
9.158,220.434064494277,53.2448128988553,5.416,44.8930707567589,14.3946141513518
10.222,257.404008389175,61.702801677835,5.918,18.2439977448815,9.56679954897629
10.436,251.612384602957,60.7584769205913,8.484,40.0435971663719,16.4927194332744
10.906,248.228481291868,60.5516962583736,5.3,17.3468793523239,8.76937587046478
6.864,161.0831831617,39.08063663234,7.04,57.1987128390831,18.4797425678166
9.482,207.090277886153,50.9000555772305,5.742,52.4597028976066,16.2339405795213
8.382,227.649835491317,53.9119670982634,6.458,37.615543382742,13.9811086765484
9.912,282.801337697014,66.4722675394027,5.052,26.0246126293365,10.2569225258673
6.34,178.112415840357,41.9624831680714,5.364,58.460349433089,17.0560698866178
8.526,213.583643913486,51.2427287826972,5.224,32.6560783464795,11.7552156692959
9.546,228.157078834159,55.1774157668318,5.74,40.8937231924044,13.9187446384809
8.492,182.049866313573,44.9019732627147,8.892,37.2861704298205,16.3492340859641
10.718,225.110389694112,55.7400779388225,6.768,31.7228053078407,13.1125610615681
10.928,158.079556238182,42.5439112476364,5.698,19.6846501660488,9.63493003320975
10.036,253.212641027705,60.6785282055411,6.266,26.8899199928958,11.6439839985792
7.286,207.076197740889,48.7012395481778,6.668,38.5397350390338,14.3759470078068
7.296,121.83223187241,31.6624463744819,5.518,24.6196993937808,10.4419398787562
9.398,238.376759618639,57.0733519237278,5.946,27.9086730896876,11.5277346179375
8.39,167.517904603772,41.8935809207544,8.538,22.0298587962789,12.9439717592558
10.31,237.945844598248,57.8991689196497,5.604,34.9621991260737,12.5964398252147
10.188,198.667299063467,49.9214598126933,6.466,22.2700289045645,10.9200057809129
9.146,117.126480464084,32.5712960928169,4.436,25.6713367751057,9.57026735502115
10.05,137.708756597974,37.5917513195947,5.132,25.2254302665268,10.1770860533054
8.956,224.569769084766,53.8699538169531,6.918,60.5833604297183,19.0346720859437
8.352,129.058839382156,34.1637678764313,7.864,36.4601993102434,15.1560398620487
8.998,298.594663470303,68.7169326940607,9.256,40.1433060825341,17.2846612165068
10.254,137.835757675453,37.8211515350906,4.8,26.349079070678,10.0698158141356
7.158,95.3099509339062,26.2199901867812,6.836,27.2545562684969,12.2869112536994
10.876,274.312538223179,65.7385076446357,6.586,41.9240884179458,14.9708176835892
7.76,165.979172995654,40.9558345991309,5.39,33.8587485042099,12.161749700842
