t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
8.08,98.5334313500451,27.786686270009,5.982,22.4696802873119,10.4759360574624
10.106,179.35620631486,45.977241262972,9.21,34.2971704599085,16.0694340919817
11.458,128.002610548973,37.0585221097946,6.67,47.7320322616132,16.2164064523226
11.916,223.510201636051,56.6180403272103,6.34,52.7505480276027,16.8901096055205
9.582,155.795630132328,40.7411260264657,7.532,34.3072268976281,14.3934453795256
8.778,132.430710620384,35.2641421240767,6.31,84.6588290816183,23.2417658163237
12.226,153.521762056153,42.9303524112306,6.09,57.6985253747256,17.6297050749451
17.872,257.848743736052,69.4417487472103,10.182,121.813678750286,34.5447357500572
8.474,139.872450369452,36.4484900738905,11.096,116.616404812737,34.4192809625474
10.972,159.442071053742,42.8604142107483,6.458,75.0287351587523,21.4637470317505
15.684,240.078426092765,63.699685218553,10.346,66.2437207863108,23.5947441572622
9.46,123.937985693814,34.2475971387627,5.044,35.7608315505958,12.1961663101192
11.63,174.474428787574,46.5248857575148,7.204,61.4961302669732,19.5032260533946
12.612,177.523382517887,48.1166765035774,7.076,86.3501378255155,24.3460275651031
8.08,98.5334313500451,27.786686270009,5.982,22.4696802873119,10.4759360574624
10.106,179.35620631486,45.977241262972,10.288,33.1147671513765,16.9109534302753
12.25,138.592728848243,39.9685457696486,6.67,47.7320322616132,16.2164064523226
11.916,223.510201636051,56.6180403272103,6.34,52.7505480276027,16.8901096055205
9.582,155.795630132328,40.7411260264657,6.418,35.707134864329,13.5594269728658
8.778,132.430710620384,35.2641421240767,6.31,84.6588290816183,23.2417658163237
12.846,149.919476973906,42.8298953947813,6.09,57.6985253747256,17.6297050749451
17.488,212.95505389006,60.079010778012,9.062,111.892976176929,31.4405952353857
9.702,143.119932269195,38.3259864538389,6.376,56.6269133945653,17.7013826789131
8.474,139.872450369452,36.4484900738905,11.428,129.63935348546,37.3558706970919
14.67,214.612307148151,57.5924614296302,6.458,75.0287351587523,21.4637470317505
13.42,211.255344726635,55.6710689453269,10.056,61.4515606480427,22.3463121296085
9.364,121.858223694544,33.7356447389088,5.044,35.7608315505958,12.1961663101192
12.616,190.565092929375,50.7290185858749,7.204,61.4961302669732,19.5032260533946
15.322,193.003398496084,53.9226796992168,7.076,86.3501378255155,24.3460275651031
11.19,125.269452557905,36.243890511581,7.076,54.3001964703426,17.9360392940685
11.988,195.961593374188,51.1803186748375,7.096,36.0217578428674,14.3003515685735
12.054,143.514172444884,40.7568344889767,8.228,25.3944916965009,13.3068983393002
13.216,184.613000817232,50.1386001634464,6.764,38.7772224769497,14.5194444953899
17.716,174.663817348227,52.6487634696453,6.716,63.3745042456079,19.3909008491216
10.73,171.509513066758,45.0319026133517,17.71,206.015597302202,58.9131194604404
10.28,176.036092116591,45.4872184233183,10.15,69.4219416060075,24.0343883212015
9.546,97.2522858438215,28.9964571687643,8.292,35.0245280568789,15.2969056113758
