t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
6.272,119.248911631163,119.248911631163,6.272,90.1618804711554,90.1618804711554
4.242,84.1570761116639,84.1570761116639,4.242,142.76920693159,142.76920693159
5.222,68.7384637261627,68.7384637261627,5.222,36.5209234666324,36.5209234666324
5.368,137.750237521881,137.750237521881,5.368,103.677358480647,103.677358480647
4.552,109.964274090027,109.964274090027,4.552,45.9253293347014,45.9253293347014
5.736,92.7348186592825,92.7348186592825,5.736,69.3473524013679,69.3473524013679
9.466,190.641908483739,190.641908483739,9.466,233.63410354988,233.63410354988
3.046,85.3094439683909,85.3094439683909,3.046,46.4758677979967,46.4758677979967
3.138,83.2127848010484,83.2127848010484,3.138,80.7456407015953,80.7456407015953
7.786,220.870383680609,220.870383680609,7.786,180.939591436352,180.939591436352
7.688,189.488768972526,189.488768972526,7.688,182.464258605921,182.464258605921
6.852,109.925044659196,109.925044659196,6.852,82.8160379917567,82.8160379917567
5.436,140.838802545576,140.838802545576,5.436,88.6397632556462,88.6397632556462
5.638,87.0891552322703,87.0891552322703,5.638,53.9872988614576,53.9872988614576
3.804,134.260166536421,134.260166536421,3.804,101.346401257198,101.346401257198
4.144,134.772296913156,134.772296913156,4.144,75.5697823936402,75.5697823936402
4.056,62.4297929976076,62.4297929976076,4.056,82.0497002578343,82.0497002578343
2.888,98.2948161723232,98.2948161723232,2.888,53.3028142297528,53.3028142297528
6.424,114.20921683615,114.20921683615,6.424,101.613728283674,101.613728283674
2.964,47.8945543327111,47.8945543327111,2.964,40.5658947970946,40.5658947970946
2.754,105.528543122705,105.528543122705,2.754,72.9955218883876,72.9955218883876
5.29,259.819653241164,259.819653241164,5.29,498.132454005461,498.132454005461
4.176,110.646099213088,110.646099213088,4.176,163.309053778163,163.309053778163
4.506,136.930579014338,136.930579014338,4.506,118.14567143121,118.14567143121
4.508,185.907032145852,185.907032145852,4.508,107.598978519471,107.598978519471
5.78,101.922530442643,101.922530442643,5.78,95.8999974295788,95.8999974295788
4.06,111.950893733197,111.950893733197,4.06,130.09248821152,130.09248821152
10.122,148.097714019401,148.097714019401,10.122,148.007355893317,148.007355893317
3.392,61.0800900306155,61.0800900306155,3.392,35.0024098519995,35.0024098519995
10.164,178.084437861061,178.084437861061,10.164,584.18844596435,584.18844596435
7.332,220.210147758881,220.210147758881,7.332,210.57728142029,210.57728142029
3.44,59.0888142501115,59.0888142501115,3.44,27.2758665070607,27.2758665070607
4.324,93.212782974274,93.212782974274,4.324,44.0030959201177,44.0030959201177
5.446,144.372397861929,144.372397861929,5.446,123.810995422207,123.810995422207
5.648,143.393254289957,143.393254289957,5.648,132.315143979348,132.315143979348
3.608,145.627313045269,145.627313045269,3.608,150.452511321647,150.452511321647
4.24,149.188926376062,149.188926376062,4.24,149.578236879398,149.578236879398
5.29,99.212023200742,99.212023200742,5.29,106.718735657483,106.718735657483
5.18,117.715992873949,117.715992873949,5.18,120.672661060005,120.672661060005
3.874,34.9554508429734,34.9554508429734,3.874,25.2344974997376,25.2344974997376
7.314,119.404292646422,119.404292646422,7.314,126.448630136937,126.448630136937
6.356,201.156747920669,201.156747920669,6.356,84.8622560198761,84.8622560198761
3.008,101.770288452873,101.770288452873,3.008,142.114987910865,142.114987910865
3.876,114.863834884939,114.863834884939,3.876,82.1512474446039,82.1512474446039
4.694,111.476450013657,111.476450013657,4.694,99.5809975581866,99.5809975581866
5.468,122.48331596488,122.48331596488,5.468,77.4656605164566,77.4656605164566
2.79,35.7077755794602,35.7077755794602,2.79,25.6737112250467,25.6737112250467
3.984,49.4425550335878,49.4425550335878,3.984,34.2599316804133,34.2599316804133
4.136,130.206800366878,130.206800366878,4.136,91.780336993113,91.780336993113
5.626,108.14225610874,108.14225610874,5.626,39.7177747375661,39.7177747375661
4.89,139.898781868335,139.898781868335,4.89,98.1411181027373,98.1411181027373
3.124,55.5226147511084,55.5226147511084,3.124,68.0689971866516,68.0689971866516
4.934,105.430418969985,105.430418969985,4.934,110.067697813885,110.067697813885
5.476,124.552213155349,124.552213155349,5.476,126.774989623738,126.774989623738
5.196,135.60585604627,135.60585604627,5.196,81.8393363956901,81.8393363956901
3.78,98.3690780217399,98.3690780217399,3.78,82.4852297410912,82.4852297410912
6.82,232.62743293613,232.62743293613,6.82,237.278983817807,237.278983817807
4.998,147.096257885065,147.096257885065,4.998,194.486989801895,194.486989801895
4.622,149.475787816582,149.475787816582,4.622,138.851127755986,138.851127755986
5.558,127.799485963878,127.799485963878,5.558,126.899692480716,126.899692480716
4.47,133.660554263723,133.660554263723,4.47,217.088652680517,217.088652680517
4.014,40.4969438950589,40.4969438950589,4.014,55.3365136055422,55.3365136055422
10.214,190.82241007162,190.82241007162,10.214,232.880503345256,232.880503345256
5.162,211.289802498533,211.289802498533,5.162,166.137158629098,166.137158629098
8.3,188.245433610273,188.245433610273,8.3,237.634504821551,237.634504821551
3.568,90.160721054376,90.160721054376,3.568,96.5411343363038,96.5411343363038
4.57,52.5487062516801,52.5487062516801,4.57,48.4467503595332,48.4467503595332
7.66,98.1245981789457,98.1245981789457,7.66,58.0823438035014,58.0823438035014
4.504,132.344999462372,132.344999462372,4.504,120.129814918514,120.129814918514
6.268,163.089573661686,163.089573661686,6.268,165.579735607931,165.579735607931
3.796,74.9815830435731,74.9815830435731,3.796,51.8578871209139,51.8578871209139
7.558,131.187269128586,131.187269128586,7.558,162.236749955577,162.236749955577
4.03,90.5060323940944,90.5060323940944,4.03,91.448734243278,91.448734243278
4.278,112.97739455897,112.97739455897,4.278,82.973154008829,82.973154008829
5.046,93.2098628252919,93.2098628252919,5.046,92.5093441923558,92.5093441923558
6.656,232.721671580133,232.721671580133,6.656,290.790528918426,290.790528918426
3.388,100.660621532199,100.660621532199,3.388,65.9984310906944,65.9984310906944
7.146,125.896660460891,125.896660460891,7.146,127.770822530514,127.770822530514
3.544,94.660185535418,94.660185535418,3.544,74.0725485451523,74.0725485451523
2.486,46.5107428830974,46.5107428830974,2.486,24.3864779611197,24.3864779611197
4.474,106.973089146016,106.973089146016,4.474,145.589896270445,145.589896270445
5.612,103.927827542773,103.927827542773,5.612,115.09727769302,115.09727769302
4.324,119.274855990057,119.274855990057,4.324,73.1804354391393,73.1804354391393
6.222,109.789753765729,109.789753765729,6.222,115.153515719306,115.153515719306
7.484,163.380065102006,163.380065102006,7.484,135.667461791684,135.667461791684
3.694,103.877930179215,103.877930179215,3.694,70.402755031715,70.402755031715
4.252,220.586967013464,220.586967013464,4.252,117.371718467845,117.371718467845
3.798,84.426804589597,84.426804589597,3.798,48.3531149885288,48.3531149885288
2.264,56.9435456079146,56.9435456079146,2.264,79.9325151443979,79.9325151443979
3.174,53.821302075159,53.821302075159,3.174,26.3289172392141,26.3289172392141
7.164,100.445295022399,100.445295022399,7.164,143.390460785807,143.390460785807
5.49,166.084746795004,166.084746795004,5.49,126.82725198165,126.82725198165
3.702,85.3070705336634,85.3070705336634,3.702,100.8829449199,100.8829449199
3.674,96.7809202721501,96.7809202721501,3.674,83.2964856313783,83.2964856313783
5.808,131.208455034245,131.208455034245,5.808,127.79562708653,127.79562708653
7.288,179.245507492,179.245507492,7.288,132.938326798332,132.938326798332
7.15,137.863062382248,137.863062382248,7.15,121.069019843218,121.069019843218
4.986,127.244823182359,127.244823182359,4.986,77.5543911275591,77.5543911275591
4.148,75.2401878003758,75.2401878003758,4.148,70.3454873656179,70.3454873656179
3.274,47.2618849580067,47.2618849580067,3.274,66.0991502449601,66.0991502449601
