t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
6.994,510.088210520711,510.088210520711,6.994,96.9878993906574,96.9878993906574
6.352,356.981348802009,356.981348802009,6.352,64.4570284427121,64.4570284427121
6.298,447.300022052401,447.300022052401,6.298,68.358817731775,68.358817731775
5.634,466.79021764352,466.79021764352,5.634,69.4707084302321,69.4707084302321
6.994,510.088210520711,510.088210520711,6.994,96.9878993906574,96.9878993906574
6.352,356.981348802009,356.981348802009,6.352,64.4570284427121,64.4570284427121
6.298,447.300022052401,447.300022052401,6.298,68.358817731775,68.358817731775
5.634,466.79021764352,466.79021764352,5.634,69.4707084302321,69.4707084302321
5.82,453.340102792294,453.340102792294,5.82,78.5622853453721,78.5622853453721
7.768,799.409829468541,799.409829468541,7.768,114.149270597282,114.149270597282
4.252,598.0899062684,598.0899062684,4.252,89.9757318763615,89.9757318763615
5.11,354.850808119056,354.850808119056,5.11,54.9749022395893,54.9749022395893
4.94,490.24484758447,490.24484758447,4.94,103.417200298549,103.417200298549
10.564,856.743588258168,856.743588258168,10.564,155.026542108369,155.026542108369
7.772,468.755266823798,468.755266823798,7.772,85.514705010917,85.514705010917
8.656,827.001898357886,827.001898357886,8.656,147.30163277082,147.30163277082
3.606,198.266232246478,198.266232246478,3.606,34.0218418429148,34.0218418429148
7.628,841.366464539768,841.366464539768,7.628,170.162163013785,170.162163013785
7.042,443.547516752761,443.547516752761,7.042,53.4007409108585,53.4007409108585
8.436,440.224193912413,440.224193912413,8.436,16.1545042947077,16.1545042947077
8.17,513.60446366549,513.60446366549,8.17,102.258608575661,102.258608575661
4.952,390.612251707036,390.612251707036,4.952,82.8432291569862,82.8432291569862
8.318,360.381613628532,360.381613628532,8.318,73.1346193005028,73.1346193005028
6.264,515.277755231989,515.277755231989,6.264,64.8710398214399,64.8710398214399
6.69,577.011684341704,577.011684341704,6.69,95.4410871901479,95.4410871901479
5.624,517.58201754297,517.58201754297,5.624,71.8577110830946,71.8577110830946
3.578,326.641255621244,326.641255621244,3.578,42.8414089759284,42.8414089759284
3.798,786.642709716657,786.642709716657,3.798,119.941057362162,119.941057362162
7.17,621.152450465699,621.152450465699,7.17,107.691763987145,107.691763987145
7.294,459.753312641541,459.753312641541,7.294,73.3792304906899,73.3792304906899
6.526,224.93907956428,224.93907956428,6.526,46.2539185710879,46.2539185710879
7.02,1230.89922608214,1230.89922608214,7.02,94.7484900438035,94.7484900438035
