t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
2.782,71.3650243697233,71.3650243697233,2.782,21.9861004273715,21.9861004273715
2.576,100.388166244025,100.388166244025,2.576,72.5846274576094,72.5846274576094
4.056,94.5432431851183,94.5432431851183,4.056,83.9804415364399,83.9804415364399
4.53,50.4159979672536,50.4159979672536,4.53,57.5536319652134,57.5536319652134
2.284,67.0834819913899,67.0834819913899,2.284,16.1197920316932,16.1197920316932
2.646,103.357932751375,103.357932751375,2.646,81.646608271776,81.646608271776
3.164,128.859300801418,128.859300801418,3.164,143.087652657215,143.087652657215
7.112,81.5323288663343,81.5323288663343,7.112,74.5278737625523,74.5278737625523
3.202,57.8948344695586,57.8948344695586,3.202,88.4153114266561,88.4153114266561
1.848,48.7949222563623,48.7949222563623,1.848,36.4806637271084,36.4806637271084
4.016,57.8750045806714,57.8750045806714,4.016,82.4976154604614,82.4976154604614
2.036,55.3724620143342,55.3724620143342,2.036,52.9271461085866,52.9271461085866
2.174,30.6001968139785,30.6001968139785,2.174,33.8119686550489,33.8119686550489
7.138,109.151480558437,109.151480558437,7.138,52.1072551393554,52.1072551393554
3.984,45.7956518122395,45.7956518122395,3.984,42.5679239956125,42.5679239956125
3.046,139.584350263347,139.584350263347,3.046,86.2186122105473,86.2186122105473
2.442,89.304602592803,89.304602592803,2.442,62.2345939061732,62.2345939061732
3.574,186.330189391318,186.330189391318,3.574,197.2286057776,197.2286057776
2.158,42.121144551438,42.121144551438,2.158,14.5792328562649,14.5792328562649
1.834,27.722755021318,27.722755021318,1.834,28.4504758464183,28.4504758464183
3.778,60.5526510642322,60.5526510642322,3.778,51.9524773396028,51.9524773396028
4.424,46.94588009538,46.94588009538,4.424,57.7569347318555,57.7569347318555
2.598,61.372409144678,61.372409144678,2.598,62.2035840645698,62.2035840645698
2.748,44.5260757073158,44.5260757073158,2.748,29.4511301514426,29.4511301514426
2.094,46.4524496710136,46.4524496710136,2.094,33.6486462634384,33.6486462634384
2.33,62.9496377446629,62.9496377446629,2.33,18.7165070240327,18.7165070240327
3.108,123.212081494496,123.212081494496,3.108,95.5983548961383,95.5983548961383
2.9,77.7265447124629,77.7265447124629,2.9,70.4653880732058,70.4653880732058
1.542,35.3596260210154,35.3596260210154,1.542,13.356706191962,13.356706191962
6.862,108.944256147671,108.944256147671,6.862,96.1743831487724,96.1743831487724
4.124,47.4994115856652,47.4994115856652,4.124,25.6911903833374,25.6911903833374
2.848,148.075297566013,148.075297566013,2.848,104.752933453603,104.752933453603
5.996,147.574495437938,147.574495437938,5.996,61.553944069863,61.553944069863
3.686,110.096400952882,110.096400952882,3.686,97.7295009175604,97.7295009175604
3.682,164.46070337879,164.46070337879,3.682,231.152295006781,231.152295006781
3.056,81.7214321468751,81.7214321468751,3.056,69.3163571661848,69.3163571661848
5.222,97.7138288413907,97.7138288413907,5.222,38.0091642851891,38.0091642851891
5.198,112.506520900361,112.506520900361,5.198,59.4263799334235,59.4263799334235
2.926,37.800094337433,37.800094337433,2.926,17.8618344541893,17.8618344541893
2.246,82.2296842731757,82.2296842731757,2.246,49.9891604332931,49.9891604332931
3.264,59.4174914777102,59.4174914777102,3.264,25.9866165914805,25.9866165914805
2.406,102.355429932719,102.355429932719,2.406,111.327007443131,111.327007443131
3.374,39.2457998472665,39.2457998472665,3.374,19.4816627119644,19.4816627119644
2.434,81.8856439464808,81.8856439464808,2.434,27.8248812784128,27.8248812784128
6.11,71.3239353922371,71.3239353922371,6.11,53.2007436248268,53.2007436248268
3.736,120.549563724446,120.549563724446,3.736,84.5839712184998,84.5839712184998
3.138,83.358286117613,83.358286117613,3.138,67.9883979647457,67.9883979647457
2.886,55.7392702612342,55.7392702612342,2.886,52.8098677607433,52.8098677607433
4.436,59.7809674638491,59.7809674638491,4.436,29.5380704869918,29.5380704869918
2.564,53.2766016315501,53.2766016315501,2.564,52.4996569534839,52.4996569534839
2.604,128.316249416479,128.316249416479,2.604,56.1616569759863,56.1616569759863
3.602,99.9660184196438,99.9660184196438,3.602,45.3322864601458,45.3322864601458
5.99,102.650236497846,102.650236497846,5.99,56.3947195134163,56.3947195134163
