t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
1.056,147.79313594932,147.79313594932,1.056,17.9265580555309,17.9265580555309
3.104,841.279168836632,841.279168836632,3.104,50.5365231513162,50.5365231513162
2.264,240.757242582925,240.757242582925,2.264,21.947896977864,21.947896977864
3.136,865.155848580062,865.155848580062,3.136,26.4913556668176,26.4913556668176
1.168,73.8079464392656,73.8079464392656,1.168,6.44880315607845,6.44880315607845
2.896,440.82492840277,440.82492840277,2.896,11.5962186258797,11.5962186258797
1.568,203.184254724624,203.184254724624,1.568,19.397842977317,19.397842977317
1.44,1896.13694851171,1896.13694851171,1.44,19.065652153847,19.065652153847
1.96,399.054728013645,399.054728013645,1.96,28.003899863977,28.003899863977
1.464,211.078718580096,211.078718580096,1.464,12.8493860668715,12.8493860668715
2.68,1380.46541567391,1380.46541567391,2.68,31.437444282128,31.437444282128
2.2,459.678825563901,459.678825563901,2.2,54.4059311549191,54.4059311549191
2.688,292.722720792441,292.722720792441,2.688,21.1736400146981,21.1736400146981
1.392,218.924211985066,218.924211985066,1.392,24.0649171672001,24.0649171672001
1.872,617.356057812153,617.356057812153,1.872,34.542003888909,34.542003888909
1.472,179.675092661331,179.675092661331,1.472,12.079983120826,12.079983120826
1.344,69.9386460714929,69.9386460714929,1.344,3.81851969015445,3.81851969015445
2.352,220.689058844288,220.689058844288,2.352,25.9149355742269,25.9149355742269
1.472,317.034893373006,317.034893373006,1.472,20.5169091848673,20.5169091848673
1.912,527.96825222773,527.96825222773,1.912,32.5383681426105,32.5383681426105
2.616,788.86424893181,788.86424893181,2.616,84.2166589304901,84.2166589304901
4.968,238.778784648358,238.778784648358,4.968,58.323462491426,58.323462491426
1.512,499.209699274658,499.209699274658,1.512,26.758404683346,26.758404683346
1.608,2126.55162501083,2126.55162501083,1.608,40.8169952204076,40.8169952204076
2.328,653.482060829173,653.482060829173,2.328,33.8939069484807,33.8939069484807
1.8,130.536289875791,130.536289875791,1.8,10.589103313854,10.589103313854
5.456,223.504814786027,223.504814786027,5.456,16.4872077231123,16.4872077231123
3.36,537.475106689067,537.475106689067,3.36,34.8922683891708,34.8922683891708
1.296,66.7190680480922,66.7190680480922,1.296,5.32346389037933,5.32346389037933
1.424,357.814340531755,357.814340531755,1.424,24.7171924362947,24.7171924362947
4.432,579.290184199118,579.290184199118,4.432,35.4058247270263,35.4058247270263
3.536,192.408602273696,192.408602273696,3.536,16.4361181110586,16.4361181110586
1.712,135.969775630679,135.969775630679,1.712,19.9051969789353,19.9051969789353
1.472,184.227472335504,184.227472335504,1.472,11.6237990369587,11.6237990369587
1.328,503.358044361809,503.358044361809,1.328,13.0115269533941,13.0115269533941
0.872,75.3095857548259,75.3095857548259,0.872,6.51821187048088,6.51821187048088
3.968,612.983969748469,612.983969748469,3.968,65.8022189849811,65.8022189849811
2.456,160.698131628368,160.698131628368,2.456,36.7383986837797,36.7383986837797
0.976,97.6059809474577,97.6059809474577,0.976,6.89412615575239,6.89412615575239
2.688,804.520993855094,804.520993855094,2.688,61.3662255613345,61.3662255613345
1.816,221.622276798111,221.622276798111,1.816,57.9597060060466,57.9597060060466
2.952,392.471137810917,392.471137810917,2.952,9.88220041008307,9.88220041008307
2.52,57.2921540944357,57.2921540944357,2.52,11.2594697548124,11.2594697548124
1.856,980.955627666985,980.955627666985,1.856,28.9485936395597,28.9485936395597
4.088,321.936540369104,321.936540369104,4.088,45.7447029043918,45.7447029043918
6.824,318.382839747139,318.382839747139,6.824,9.74198328748615,9.74198328748615
2.024,258.930582908727,258.930582908727,2.024,10.4088486258752,10.4088486258752
1.528,102.463474821645,102.463474821645,1.528,28.5895097584904,28.5895097584904
2.832,235.365330107236,235.365330107236,2.832,20.4547987450376,20.4547987450376
2.008,237.893972516426,237.893972516426,2.008,13.5713212246983,13.5713212246983
4.144,304.219621229671,304.219621229671,4.144,13.3707424219122,13.3707424219122
2,1132.40948421171,1132.40948421171,2,21.6850117703584,21.6850117703584
4.64,1568.84599124488,1568.84599124488,4.64,31.9906217339047,31.9906217339047
4.32,295.985793152826,295.985793152826,4.32,31.6508892248135,31.6508892248135
1.088,55.2013595014748,55.2013595014748,1.088,7.45542856099245,7.45542856099245
