t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
4.936,237.487736840902,237.487736840902,4.936,81.9231460676319,81.9231460676319
4.712,344.036596540154,344.036596540154,4.712,116.119646675454,116.119646675454
4.552,149.464551464965,149.464551464965,4.552,63.0448538362269,63.0448538362269
4.56,477.699894286684,477.699894286684,4.56,96.7838567534906,96.7838567534906
6.376,485.049059292477,485.049059292477,6.376,133.638221547507,133.638221547507
6.28,492.843994218097,492.843994218097,6.28,184.875513692358,184.875513692358
4.376,242.127441777869,242.127441777869,4.376,78.2625225235255,78.2625225235255
10.304,505.216968189032,505.216968189032,10.304,60.9756903511903,60.9756903511903
9.648,314.191816697105,314.191816697105,9.648,88.6663237923016,88.6663237923016
3.872,330.551472652177,330.551472652177,3.872,84.1937991369589,84.1937991369589
8.4,306.860882643154,306.860882643154,8.4,101.504517114226,101.504517114226
4.216,255.253762889079,255.253762889079,4.216,53.2276635095044,53.2276635095044
7.216,343.07929906454,343.07929906454,7.216,111.576837792714,111.576837792714
4.624,248.931580023746,248.931580023746,4.624,59.7633647559582,59.7633647559582
9.296,259.698469200048,259.698469200048,9.296,104.843926694768,104.843926694768
5.176,364.032106433689,364.032106433689,5.176,153.91256192017,153.91256192017
6.864,160.138015502927,160.138015502927,6.864,53.404509227387,53.404509227387
5.56,229.911337580188,229.911337580188,5.56,56.3951730342242,56.3951730342242
8.16,268.013857994125,268.013857994125,8.16,158.654815214133,158.654815214133
5.136,225.368657257354,225.368657257354,5.136,77.1582548598665,77.1582548598665
4.264,332.262280414093,332.262280414093,4.264,150.361680564922,150.361680564922
12.6,627.483739768511,627.483739768511,12.6,192.00943204017,192.00943204017
9.168,277.305321708072,277.305321708072,9.168,93.3239986171366,93.3239986171366
10.896,366.501866661678,366.501866661678,10.896,139.07926195288,139.07926195288
6.048,436.387439953099,436.387439953099,6.048,121.66048849792,121.66048849792
5.216,170.036382101455,170.036382101455,5.216,84.9276276743825,84.9276276743825
6.08,475.116182122831,475.116182122831,6.08,170.991976449232,170.991976449232
5.432,170.352742839125,170.352742839125,5.432,56.9729312961078,56.9729312961078
5.048,332.874585093319,332.874585093319,5.048,105.423000573332,105.423000573332
6.144,238.462840880216,238.462840880216,6.144,91.5701653032086,91.5701653032086
5.024,303.269371249306,303.269371249306,5.024,59.2537112473963,59.2537112473963
7.304,144.658441878923,144.658441878923,7.304,85.9710634758677,85.9710634758677
4.592,194.429297207545,194.429297207545,4.592,63.8593271850932,63.8593271850932
