t_IR,E_IR,TC_IR,t_MR,E_MR,TC_MR
5.144,59.2266256011893,59.2266256011893,5.144,33.5199964276135,33.5199964276135
1.912,17.9990785025383,17.9990785025383,1.912,4.68886807635388,4.68886807635388
1.082,17.9705960610482,17.9705960610482,1.082,13.3496492199011,13.3496492199011
2.132,75.7105404661638,75.7105404661638,2.132,58.8205504545703,58.8205504545703
1.148,27.1039505515825,27.1039505515825,1.148,14.7341572049367,14.7341572049367
5.734,94.9924808733171,94.9924808733171,5.734,47.8661029352215,47.8661029352215
1.37,10.8632601692588,10.8632601692588,1.37,9.02750936402916,9.02750936402916
1.932,27.2654684362009,27.2654684362009,1.932,13.6231361988353,13.6231361988353
1.208,74.2353951810873,74.2353951810873,1.208,18.8078838093505,18.8078838093505
2.25,92.5352016886874,92.5352016886874,2.25,36.0341206879186,36.0341206879186
1.046,8.70688120363677,8.70688120363677,1.046,3.63052649448967,3.63052649448967
2.23,58.0361098174975,58.0361098174975,2.23,6.80398826990778,6.80398826990778
1.962,80.0671991239629,80.0671991239629,1.962,50.3850301910991,50.3850301910991
1.016,15.1421171552312,15.1421171552312,1.016,13.085804103411,13.085804103411
0.832,29.3883487256891,29.3883487256891,0.832,10.9401646862476,10.9401646862476
3.774,166.960121147561,166.960121147561,3.774,132.568824198707,132.568824198707
2.622,54.9908520329537,54.9908520329537,2.622,16.5016315016839,16.5016315016839
3.03,73.1039705976085,73.1039705976085,3.03,37.6207251850564,37.6207251850564
2.796,98.5777918752533,98.5777918752533,2.796,56.4268729063962,56.4268729063962
3.716,65.9047599400414,65.9047599400414,3.716,28.9852436035447,28.9852436035447
1.888,70.6168454212663,70.6168454212663,1.888,35.6711817068676,35.6711817068676
1.532,108.638302933349,108.638302933349,1.532,52.8494802398071,52.8494802398071
1.936,30.7455646103281,30.7455646103281,1.936,15.1390971666787,15.1390971666787
3.512,70.5935798571422,70.5935798571422,3.512,53.1180521542591,53.1180521542591
1.588,20.326800105122,20.326800105122,1.588,7.46159525356536,7.46159525356536
1.572,14.6308516502044,14.6308516502044,1.572,9.98349130301047,9.98349130301047
1.324,36.5621032321509,36.5621032321509,1.324,13.8404865006063,13.8404865006063
2.18,79.1167779103571,79.1167779103571,2.18,32.3107061875405,32.3107061875405
0.73,6.59215630390673,6.59215630390673,0.73,3.8648333910451,3.8648333910451
1.888,51.4968901426548,51.4968901426548,1.888,13.1336117257251,13.1336117257251
4.184,68.5656700256186,68.5656700256186,4.184,59.5297333170245,59.5297333170245
1.044,30.1376079808967,30.1376079808967,1.044,19.9088265432236,19.9088265432236
2.214,66.3016544542544,66.3016544542544,2.214,44.8787490941695,44.8787490941695
2.188,29.5881536470829,29.5881536470829,2.188,23.6971206085475,23.6971206085475
3.42,71.2615307051857,71.2615307051857,3.42,47.5328769821483,47.5328769821483
2.124,46.920028158854,46.920028158854,2.124,31.1031377250775,31.1031377250775
1.358,41.150506745053,41.150506745053,1.358,30.3845291026857,30.3845291026857
4.508,32.3186858036052,32.3186858036052,4.508,14.4330165682144,14.4330165682144
1.968,77.5361267317639,77.5361267317639,1.968,38.0722893039144,38.0722893039144
1.48,48.2395265181661,48.2395265181661,1.48,33.3074403002208,33.3074403002208
2.42,30.3060765343303,30.3060765343303,2.42,17.0909766361862,17.0909766361862
2.112,92.1544345408579,92.1544345408579,2.112,46.5954604472833,46.5954604472833
1.718,54.313412656021,54.313412656021,1.718,73.1237424009884,73.1237424009884
1.174,37.2467319217903,37.2467319217903,1.174,24.6327350927192,24.6327350927192
1.39,55.1908962841983,55.1908962841983,1.39,32.1024234519437,32.1024234519437
0.744,21.8273255450734,21.8273255450734,0.744,8.98749002676868,8.98749002676868
3.76,38.3853470273552,38.3853470273552,3.76,21.2677725922481,21.2677725922481
5.54,47.8648153093405,47.8648153093405,5.54,28.3624761125705,28.3624761125705
1.446,41.6569286700993,41.6569286700993,1.446,14.3300797789407,14.3300797789407
3.706,79.9344665579924,79.9344665579924,3.706,48.0756902774566,48.0756902774566
1.664,13.8445139967058,13.8445139967058,1.664,9.41773191259401,9.41773191259401
2.15,106.062919169942,106.062919169942,2.15,53.4713606265037,53.4713606265037
1.47,80.4641349452219,80.4641349452219,1.47,60.3089748046523,60.3089748046523
5.404,61.4803883003404,61.4803883003404,5.404,61.5727961525008,61.5727961525008
1.234,47.2986288451957,47.2986288451957,1.234,22.3847820393252,22.3847820393252
1.72,69.1781026398122,69.1781026398122,1.72,22.4948465237939,22.4948465237939
1.002,21.6785159122202,21.6785159122202,1.002,2.58103782468189,2.58103782468189
1.042,32.5761548979969,32.5761548979969,1.042,16.4236361563041,16.4236361563041
3.164,75.4155415800595,75.4155415800595,3.164,44.0361866586449,44.0361866586449
1.534,27.491769841036,27.491769841036,1.534,14.4000124189855,14.4000124189855
6.462,173.335537277371,173.335537277371,6.462,63.2462171376557,63.2462171376557
1.876,83.235170895721,83.235170895721,1.876,51.7512962903516,51.7512962903516
0.598,10.6739302944492,10.6739302944492,0.598,3.35394158289375,3.35394158289375
1.282,56.1568680799738,56.1568680799738,1.282,28.3285150765047,28.3285150765047
1.398,67.8121461966768,67.8121461966768,1.398,4.65262071853918,4.65262071853918
4.076,92.3186897727508,92.3186897727508,4.076,47.2335793753329,47.2335793753329
4.644,103.502804171577,103.502804171577,4.644,41.1821193873024,41.1821193873024
1.27,32.1943629767857,32.1943629767857,1.27,9.43642104963609,9.43642104963609
1.364,20.8540009248554,20.8540009248554,1.364,16.1628942577685,16.1628942577685
1.616,31.9236340065632,31.9236340065632,1.616,12.9343262011974,12.9343262011974
1.94,25.5513517879978,25.5513517879978,1.94,8.62159742246937,8.62159742246937
3.264,21.9321677575214,21.9321677575214,3.264,9.85672890979718,9.85672890979718
1.3,43.2420347022878,43.2420347022878,1.3,32.5761943392777,32.5761943392777
3.01,37.6498491872807,37.6498491872807,3.01,29.0436163620661,29.0436163620661
2.508,146.696972081644,146.696972081644,2.508,38.4604427108812,38.4604427108812
1.42,32.981809217482,32.981809217482,1.42,25.4336687214512,25.4336687214512
2.638,107.451321763485,107.451321763485,2.638,78.4566629016061,78.4566629016061
1.026,22.8719400554265,22.8719400554265,1.026,17.5620405848689,17.5620405848689
4.592,95.2429696837082,95.2429696837082,4.592,24.8008356928301,24.8008356928301
2.798,55.802299099681,55.802299099681,2.798,9.00223681652994,9.00223681652994
1.254,27.049950499111,27.049950499111,1.254,20.4609868124595,20.4609868124595
1.354,77.4263599143341,77.4263599143341,1.354,49.2862986989939,49.2862986989939
1.992,87.1308888289614,87.1308888289614,1.992,65.318667131592,65.318667131592
3.744,63.5565656516344,63.5565656516344,3.744,55.6998478560803,55.6998478560803
1.978,55.5346798609022,55.5346798609022,1.978,8.42210105436629,8.42210105436629
0.846,19.805739350402,19.805739350402,0.846,17.416177702788,17.416177702788
3.452,63.135602361478,63.135602361478,3.452,13.4032566254082,13.4032566254082
1.006,13.0890069377332,13.0890069377332,1.006,11.318353932026,11.318353932026
1.398,39.0030257576296,39.0030257576296,1.398,21.8147711633536,21.8147711633536
3.702,78.4436279013778,78.4436279013778,3.702,46.7406923418371,46.7406923418371
1.77,71.5693450250696,71.5693450250696,1.77,39.6754004978139,39.6754004978139
4.18,53.4185625478826,53.4185625478826,4.18,25.2177696286268,25.2177696286268
1.41,22.1198118058234,22.1198118058234,1.41,10.9052620819991,10.9052620819991
1.44,41.3639571417142,41.3639571417142,1.44,17.0422708856693,17.0422708856693
1.298,32.6602471506981,32.6602471506981,1.298,11.1637514451865,11.1637514451865
0.608,17.1843300499087,17.1843300499087,0.608,3.90244835318441,3.90244835318441
3.428,45.0602594343416,45.0602594343416,3.428,21.8834390891743,21.8834390891743
7.212,111.241847241384,111.241847241384,7.212,66.9200179224912,66.9200179224912
1.41,49.0629952417654,49.0629952417654,1.41,17.096145785531,17.096145785531
1.456,69.7471470228855,69.7471470228855,1.456,30.4636418008455,30.4636418008455
